Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-04-28,160927,4774,33.71,78028,
2023-05-02,204538,7112,28.76,90692,
2023-05-03,101718,3734,27.24,48815,
2023-05-04,156462,5720,27.35,51406,
2023-05-05,153425,4641,33.06,59717,
2023-05-08,256095,8002,32.0,104594,
2023-05-09,225353,7246,31.1,113061,
2023-05-10,92205,3157,29.21,34127,
2023-05-11,94851,3889,24.39,45739,
2023-05-12,86303,2925,29.51,40224,
2023-05-15,107008,5519,19.39,66530,
2023-05-16,155073,5083,30.51,84872,
2023-05-17,728155,14023,51.93,273378,
2023-05-18,1858404,29360,63.3,562589,
2023-05-19,525652,10609,49.55,185183,
2023-05-22,931215,14854,62.69,415385,
2023-05-23,503724,10111,49.82,215768,
2023-05-24,237707,5319,44.69,134649,
2023-05-25,1225734,18822,65.12,491054,
2023-05-26,1096406,18929,57.92,404196,
2023-05-29,338093,6639,50.93,143356,
2023-05-30,211455,5408,39.1,96541,
2023-05-31,404961,6220,65.11,219589,
2023-06-01,3030245,47722,63.5,1033783,
2023-06-02,2199764,41106,53.51,790011,
2023-06-05,1383980,22189,62.37,559065,
2023-06-06,929979,14153,65.71,293840,
2023-06-07,1063008,16158,65.79,434240,
2023-06-08,618060,10586,58.38,255046,
2023-06-09,740395,11766,62.93,169366,
2023-06-12,1562708,24451,63.91,516262,
2023-06-13,929610,14673,63.36,322309,
2023-06-14,468957,9173,51.12,159620,
2023-06-15,1811780,29678,61.05,531948,
2023-06-16,1088341,18101,60.13,410689,
2023-06-19,3239193,48792,66.39,912066,
2023-06-20,2798007,43648,64.1,660032,
2023-06-21,1489539,26252,56.74,555932,
2023-06-22,842714,14354,58.71,413948,
2023-06-23,626482,10221,61.29,253774,
2023-06-26,380166,7964,47.74,223079,
2023-06-27,338272,6278,53.88,179479,
2023-06-28,217125,5090,42.66,119554,
2023-06-30,238007,4407,54.01,147749,
2023-07-03,404814,6288,64.38,281709,
2023-07-04,632260,10948,57.75,345146,
2023-07-05,570301,12641,45.12,326527,
2023-07-06,232708,5168,45.03,143253,
2023-07-07,197370,5829,33.86,111549,
2023-07-10,200982,4615,43.55,119685,
2023-07-11,612380,12869,47.59,328900,
2023-07-12,712036,15996,44.51,384619,
2023-07-13,416791,8619,48.36,236096,
2023-07-14,278023,7454,37.3,146702,
2023-07-17,851860,28519,29.87,449094,
2023-07-18,2631728,39374,66.84,976466,
2023-07-19,1896299,25968,73.02,948500,
2023-07-20,1421283,22071,64.4,721059,
2023-07-21,794516,14572,54.52,342120,
2023-07-24,758867,22862,33.19,390775,
2023-07-25,870235,36199,24.04,380253,
2023-07-26,2416778,35844,67.42,1039275,
2023-07-27,637479,11528,55.3,333613,
2023-07-28,398452,6962,57.23,224538,
2023-07-31,479959,9288,51.68,228801,
2023-08-01,655341,13906,47.13,319533,
2023-08-02,606493,13012,46.61,255859,
2023-08-03,487011,11512,42.3,232718
2023-08-04,3249661,54475,59.65,1128396
2023-08-07,1291997,25114,51.45,701868
2023-08-08,1042320,20489,50.87,448501
2023-08-09,628500,12969,48.46,327347
2023-08-10,312364,7369,42.39,168549
2023-08-11,268563,7846,34.23,130528
2023-08-14,531858,12702,41.87,291380
2023-08-16,774282,19195,40.34,347916
2023-08-17,396893,11968,33.16,193741
2023-08-18,595143,14792,40.23,257535
2023-08-21,386671,9854,39.24,188816
2023-08-22,348853,10123,34.46,162173
2023-08-23,1200480,22999,52.2,514758
2023-08-24,431658,12305,35.08,215658
2023-08-25,1942855,36853,52.72,750719
2023-08-28,666120,18755,35.52,366197
2023-08-29,6381487,99517,64.12,1403268
2023-08-30,1954231,37872,51.6,576883
2023-08-31,2164709,36339,59.57,676914
2023-09-01,1097437,21261,51.62,388874
2023-09-04,775332,17611,44.03,313353
2023-09-05,1536174,32248,47.64,490277
2023-09-06,581184,15519,37.45,237017
2023-09-07,1063839,22316,47.67,420100
2023-09-08,592186,12897,45.92,274503
2023-09-11,539690,11497,46.94,257350
2023-09-12,1506754,35480,42.47,642106
2023-09-13,1025901,24775,41.41,335939
2023-09-14,479228,12994,36.88,174837
2023-09-15,455094,12282,37.05,177924
2023-09-18,591344,13987,42.28,173529
2023-09-20,426730,11041,38.65,155345
2023-09-21,357640,10250,34.89,152216
2023-09-22,414561,11834,35.03,166254
2023-09-25,894532,25861,34.59,269316
2023-09-26,357665,11215,31.89,143515
2023-09-27,286840,8852,32.4,150863
2023-09-28,275883,8015,34.42,133771
2023-09-29,395427,10217,38.7,185552
